start_time,c,h,l,o,t,v
1701745200000,41832,41839.7,41707.1,41742.8,1701745200,222651578.6332
1701748800000,41779.8,41836,41728.5,41832,1701748800,165019275.2234
1701752400000,41910,41922.8,41723.9,41779.7,1701752400,327836498.089
1701756000000,41721.4,41917.9,41662,41910,1701756000,368784159.2897
1701759600000,41534.2,41732,41393.5,41721.4,1701759600,856090635.3101
1701763200000,41614.8,41644,41422,41534.3,1701763200,557506934.5137
1701766800000,41701,41731.5,41587.4,41614.8,1701766800,266907713.7266
1701770400000,41618.1,41763.1,41618,41701,1701770400,270640881.2121
1701774000000,41730.9,41747.4,41567.1,41618,1701774000,369835998.1003
1701777600000,41869.6,41877.9,41694,41730.9,1701777600,458817618.0735
1701781200000,41826.3,42100,41811.1,41869.6,1701781200,922023908.8093
1701784800000,42189.8,42250,41810,41826.2,1701784800,1103054635.0512
1701788400000,42266.7,42542,42083.7,42189.9,1701788400,1607769296.712
1701792000000,42712.6,42882,42124.6,42266.8,1701792000,2129109974.2774
1701795600000,43389.3,44191.6,42675,42712.7,1701795600,5606771321.6077
1701799200000,43724.2,44147.1,43330,43389.2,1701799200,2309478434.9776
1701802800000,43834,43981.8,43586,43724.2,1701802800,1207373770.2507
1701806400000,43797.5,43870.7,43420.6,43833.9,1701806400,956937476.1118
1701810000000,43907,44300,43690.1,43797.5,1701810000,1123182027.422
1701813600000,44299.8,44528.1,43802.3,43907,1701813600,1550113303.123
1701817200000,44081.7,44300,43856,44299.9,1701817200,1042945539.9889
1701820800000,44155.4,44159,43833.5,44081.7,1701820800,775795157.171
1701824400000,43885.2,44160.1,43750.2,44155.4,1701824400,595320760.6565
1701828000000,43912.5,43925.2,43569.2,43885.3,1701828000,560190118.1652
1701831600000,43757.7,43929.6,43678.8,43912.5,1701831600,361836061.1121
1701835200000,43742.1,43879.6,43603.4,43757.6,1701835200,430026996.4456
1701838800000,43691.9,43859.6,43558,43742,1701838800,563282262.6413
1701842400000,43685.9,43749.6,43451,43691.9,1701842400,668926752.7096
1701846000000,43697.1,43741.4,43517.7,43685.9,1701846000,505768435.9321
1701849600000,43831.1,43893.6,43655,43697.1,1701849600,592497797.95
1701853200000,43890.8,44076.9,43688,43831.2,1701853200,644628045.0724
1701856800000,44127,44349.8,43877.6,43890.7,1701856800,1296870022.3887
1701860400000,43853.3,44147.8,43377,44126.9,1701860400,1739647518.8331
1701864000000,44050,44249,43789.5,43853.4,1701864000,1329090359.5682
1701867600000,44111.1,44193.8,43984.6,44049.9,1701867600,555465438.6677
1701871200000,44071.2,44305.1,43914,44111,1701871200,1404074023.9002
1701874800000,43795.3,44123,43730,44071.3,1701874800,1034765527.4256
1701878400000,43873.3,44061.1,43750,43795.2,1701878400,730236452.2303
1701882000000,43971.4,44173.7,43830.2,43873.3,1701882000,677062471.1134
1701885600000,43955.2,44020,43876.5,43971.4,1701885600,317505797.8459
1701889200000,44008.8,44149.4,43932.1,43955.2,1701889200,377225673.6481
1701892800000,43756.1,44086,43748.2,44008.8,1701892800,461505796.6657
1701896400000,43837.8,43871.5,43607.3,43756.2,1701896400,558456193.2606
1701900000000,43776,43974.1,43623,43837.7,1701900000,343771539.388
1701903600000,43774.8,43830,43610,43776,1701903600,331474241.3648
1701907200000,43840.2,43920,43720.9,43775.1,1701907200,262627215.8365
1701910800000,43937.5,43960,43836.5,43840.1,1701910800,232176137.6116
1701914400000,43984.6,44011,43916.7,43937.6,1701914400,190613891.8122
1701918000000,43941.3,44020,43924.6,43984.7,1701918000,147745390.7048
1701921600000,43983.2,44066.7,43888,43941.4,1701921600,264543599.5027
1701925200000,44019.9,44064,43942,43983.3,1701925200,202256055.8088
1701928800000,43875.1,44038.5,43835.7,44019.9,1701928800,254683049.8095
1701932400000,43899.4,43962.5,43870.5,43875,1701932400,171167741.6503
1701936000000,43602.8,43911.5,43550,43899.4,1701936000,889520141.7521
1701939600000,43376.2,43650,42815,43602.9,1701939600,2881396238.1972
1701943200000,43150,43449.6,43075,43376.1,1701943200,970856617.9306
1701946800000,43206.4,43400,43130,43150.1,1701946800,632336487.5772
1701950400000,43433.2,43434,42964.7,43206.4,1701950400,970805961.6749
1701954000000,43318,43542.9,43200.6,43433.2,1701954000,683663397.1662
1701957600000,43501.2,43550,43270,43318.1,1701957600,548957500.8745
1701961200000,43679.8,43959.1,43455,43501.1,1701961200,1520861281.0596
1701964800000,43711,43786.9,43505,43680,1701964800,729575582.4503
1701968400000,43448.8,43721.2,43250,43710.9,1701968400,860339740.3096
1701972000000,43327.4,43485.2,43267.2,43448.8,1701972000,504129619.9772
1701975600000,43239.2,43357.6,43091.5,43327.4,1701975600,563473670.3591
1701979200000,43266.8,43362,43122.2,43239.2,1701979200,412397091.6338
1701982800000,43397.2,43490,43248.4,43266.9,1701982800,447538543.6674
1701986400000,43159.7,43439,43151,43397.1,1701986400,310357385.7811
1701990000000,43296,43417.3,43156.3,43159.7,1701990000,400049912.6334
1701993600000,43425.1,43435.9,43286.8,43296,1701993600,276116334.9696
1701997200000,43429.9,43445,43337.1,43425.2,1701997200,198013856.8862
1702000800000,43524.3,43559,43420.2,43430,1702000800,274397607.8092
1702004400000,43402.8,43548,43395,43524.3,1702004400,204733411.4844
1702008000000,43486.4,43586.5,43380,43402.7,1702008000,294499644.478
1702011600000,43458.6,43546.4,43415.7,43486.4,1702011600,153154133.872
1702015200000,43393.3,43538.1,43387.5,43458.7,1702015200,237203741.4509
1702018800000,43184.5,43430,43108.8,43393.3,1702018800,650096597.5422
1702022400000,43242.9,43299,43122.2,43184.6,1702022400,339621732.9145
1702026000000,43163.3,43325,43140.1,43243,1702026000,260853365.6704
1702029600000,43394.9,43395,43100,43163.2,1702029600,362485713.1255
1702033200000,43687.3,43780,43394.9,43395,1702033200,870585054.9546
1702036800000,43770.3,43840,43544.3,43687.3,1702036800,639549298.7551
1702040400000,43599,43790,43501.7,43770.4,1702040400,728618077.7036
1702044000000,43993.7,44081.6,43592.8,43599,1702044000,1105501090.0515
1702047600000,43778.5,44020.8,43778.5,43993.7,1702047600,690372372.6381
1702051200000,43842.6,43979.5,43775,43778.6,1702051200,632387820.1676
1702054800000,43760.1,43872.2,43650,43842.6,1702054800,461814698.8134
1702058400000,43825.7,43955,43753.6,43760.1,1702058400,349787921.2066
1702062000000,43967.6,44003.5,43812.5,43825.7,1702062000,238271452.218
1702065600000,44393.2,44444,43967.7,43967.7,1702065600,928495430.5544
1702069200000,44572,44779.3,44256.9,44393.1,1702069200,1548329105.0453
1702072800000,44296.6,44617.5,44265.7,44572,1702072800,495796437.3616
1702076400000,44209.5,44369,44151.1,44296.6,1702076400,414179760.0839
1702080000000,44207.4,44324.7,44173.7,44209.6,1702080000,343520915.285
1702083600000,44148,44230,44071.2,44207.6,1702083600,350835018.0547
1702087200000,44147.7,44236.5,44125.5,44148,1702087200,212316729.0763
1702090800000,44175,44264.3,44145,44147.7,1702090800,168625589.4272
1702094400000,44260,44316.1,44174.9,44174.9,1702094400,177252089.2199
1702098000000,44314,44389.2,44250.1,44259.9,1702098000,267825974.1815
1702101600000,44245.7,44373.4,44210.3,44313.9,1702101600,205818342.3258
1702105200000,44220.6,44309.8,44150,44245.5,1702105200,290574598.8844
1702108800000,43861.7,44238,43749.1,44220.7,1702108800,1065740324.2464
1702112400000,43865.5,43987.8,43754.1,43861.8,1702112400,494008671.5757
1702116000000,43863.9,43940.2,43835.9,43865.6,1702116000,211074848.9068
1702119600000,43838.3,43922.2,43771.7,43863.9,1702119600,257334155.2786
1702123200000,43939,43939,43762.1,43838.2,1702123200,279471569.0681
1702126800000,44030,44084,43907.3,43938.9,1702126800,405261872.3946
1702130400000,43963.6,44180.8,43770.8,44030,1702130400,750774552.4162
1702134000000,44088,44160.7,43885.3,43963.6,1702134000,457822095.4167
1702137600000,44052.1,44131,43974.1,44088,1702137600,352791431.4243
1702141200000,43922.2,44078.3,43915.5,44052.1,1702141200,294241988.8652
1702144800000,43993.2,44018.8,43903.6,43922.3,1702144800,174690576.5612
1702148400000,43954.8,44045.3,43945.9,43993.2,1702148400,110835933.6455
1702152000000,44018,44025.8,43883.2,43954.8,1702152000,193066431.2251
1702155600000,44012.3,44140,43903.4,44018,1702155600,247061456.0992
1702159200000,43931.6,44075,43931.5,44012.3,1702159200,114174489.192
1702162800000,43734.3,43958.4,43555,43931.6,1702162800,906088808.4696
1702166400000,43800,43820,43694,43734.2,1702166400,248549750.5248
1702170000000,43824,43893.4,43734,43800,1702170000,175338222.3685
1702173600000,43778,43845.9,43740,43824,1702173600,195462165.4204
1702177200000,43870.7,43875,43744.6,43777.9,1702177200,119469799.2234
1702180800000,43972.7,44006,43849.9,43870.8,1702180800,236007354.2625
1702184400000,43927.5,43996.5,43905.9,43972.7,1702184400,155315807.6421
1702188000000,43941.2,43966.4,43897,43927.5,1702188000,100558316.9055
1702191600000,43995.8,44042.8,43871.7,43941.2,1702191600,199274152.9482
1702195200000,43799.8,44075.5,43763,43995.8,1702195200,501496572.8486
1702198800000,43625.1,43847.3,43624,43799.7,1702198800,515658888.941
1702202400000,43726.6,43750,43625,43625,1702202400,292647574.7579
1702206000000,43760.1,43791.6,43700,43726.6,1702206000,190957069.1394
1702209600000,43912.1,43942.9,43750,43760.1,1702209600,322635378.865
1702213200000,43871.4,43949,43769,43912.1,1702213200,295758356.8713
1702216800000,43861.7,43930,43787.3,43871.3,1702216800,226569387.6265
1702220400000,43945.4,44039.7,43853.3,43861.8,1702220400,361864102.0263
1702224000000,43856.9,43976.3,43806,43945.3,1702224000,216115817.0743
1702227600000,43851.5,43877.8,43789.9,43856.9,1702227600,152813422.8202
1702231200000,43864.6,43950,43842.5,43851.6,1702231200,175300941.7252
1702234800000,43819.5,43907.6,43753.8,43864.5,1702234800,176838133.8142
1702238400000,43996.9,44011.9,43807.3,43819.5,1702238400,243634929.8373
1702242000000,43833.4,44099.2,43776.7,43996.9,1702242000,461743356.4549
1702245600000,43805.7,43925.7,43800,43833.4,1702245600,178801828.169
1702249200000,43810,43872.8,43552.5,43805.6,1702249200,594123701.3411
1702252800000,43642.3,43833.4,43619,43810.1,1702252800,315603734.1074
1702256400000,43241.7,43647.2,43202,43642.3,1702256400,1424324966.0926
1702260000000,41962.2,43253.6,40272.1,43241.8,1702260000,5330749651.2338
1702263600000,42312.8,42554.8,41880,41962.3,1702263600,1077528635.5886
1702267200000,42172.1,42330,42000.5,42312.7,1702267200,776334005.1577
1702270800000,42053.4,42214.9,41622.3,42172.1,1702270800,999827979.8983
1702274400000,42130.8,42222,41730.4,42053.5,1702274400,802245320.3745
1702278000000,42128,42326.3,42085.5,42130.7,1702278000,584749159.2677
1702281600000,42246.5,42295,41979.1,42128.1,1702281600,508523463.202
1702285200000,42386.2,42419.8,42188,42246.4,1702285200,449275715.1153
1702288800000,42381.3,42489.3,42346.4,42386.2,1702288800,364086700.4084
1702292400000,42346.6,42490.5,42153.1,42381.2,1702292400,533834212.1259
1702296000000,42218,42398.3,42184.2,42346.6,1702296000,341222963.3592
1702299600000,42020,42267.5,41900.4,42218.1,1702299600,744008123.6612
1702303200000,41868.3,42142,41826.8,42020.1,1702303200,961427619.8837
1702306800000,41824.7,42071.4,41682.2,41868.4,1702306800,762159102.59
1702310400000,41831.1,41892.6,41391,41824.6,1702310400,1650075780.9911
1702314000000,41379.4,41831.2,41315,41831.1,1702314000,759910111.0475
1702317600000,41078.1,41380.1,40562.5,41379.4,1702317600,2949723270.8732
1702321200000,40799.4,41144,40228.3,41078.1,1702321200,2162630980.6843
1702324800000,40882.1,40959,40571,40799.3,1702324800,954103009.6353
1702328400000,41225.1,41318,40866.1,40881.9,1702328400,815548681.2899
1702332000000,41305.9,41375.4,41151.6,41225.1,1702332000,342305726.1028
1702335600000,41271,41325,41155,41305.9,1702335600,316561092.7272
1702339200000,41735.4,41790,41202.1,41271.1,1702339200,1047913537.0634
1702342800000,41703.5,41885.5,41613.1,41735.5,1702342800,452161498.7383
1702346400000,41879.9,41963,41690.1,41703.5,1702346400,415147506.4844
1702350000000,41760.3,41911.9,41737.9,41879.9,1702350000,317693559.8269
1702353600000,41411.8,41791.8,41401,41760.3,1702353600,506079382.7829
1702357200000,41590.4,41713.1,41411.8,41411.9,1702357200,363480444.7219
1702360800000,41719.8,41724.6,41425.3,41590.3,1702360800,386455946.6828
1702364400000,41930.1,42095.3,41704,41719.8,1702364400,813327471.7614
1702368000000,42049.5,42125,41791,41930,1702368000,570902466.0028
1702371600000,41819.1,42052,41814.8,42049.5,1702371600,403175082.068
1702375200000,41827.7,41848.7,41728,41819.1,1702375200,407698883.9557
1702378800000,41606.7,41841,41570.8,41827.8,1702378800,398651150.7513
1702382400000,41875,41929.2,41606.2,41606.7,1702382400,462586923.1512
1702386000000,41833.6,42085.9,41760,41875,1702386000,942603590.2738
1702389600000,41495.1,41894.2,41320,41833.7,1702389600,1086497408.6155
1702393200000,41376.6,41613,41171.2,41495,1702393200,1088891777.3701
1702396800000,41372.1,41488,41115.5,41376.7,1702396800,751897103.7584
1702400400000,40734.5,41373.4,40730,41372,1702400400,1296394785.2264
1702404000000,41334.9,41473.7,40711,40734.5,1702404000,1039093312.6693
1702407600000,41169.6,41359.5,41050,41335,1702407600,560733501.8784
1702411200000,41254.6,41320,41091.6,41169.7,1702411200,444152542.7692
1702414800000,41131.2,41419,41060.5,41254.6,1702414800,372700333.3703
1702418400000,41258,41309.2,41106.7,41131.2,1702418400,225842170.5819
1702422000000,41515,41577,41256.9,41258.1,1702422000,450699730.7227
1702425600000,41432.6,41524.2,41326.1,41514.9,1702425600,340059775.4612
1702429200000,41055.6,41464.3,40913.7,41432.6,1702429200,698956613.5867
1702432800000,41033.7,41174.1,40556,41055.6,1702432800,958541680.6195
1702436400000,40858.5,41070.9,40781.5,41034,1702436400,470051452.1587
1702440000000,40921.4,40945,40650,40858.6,1702440000,498549721.9614
1702443600000,41046.5,41053.2,40862.4,40921.4,1702443600,306509246.4076
1702447200000,40885.5,41085.1,40840,41046.4,1702447200,373412497.2368
1702450800000,41146.3,41275.7,40812.9,40885.5,1702450800,667672402.3546
1702454400000,41291.8,41315.4,41140.8,41146.3,1702454400,289681004.327
1702458000000,41249.5,41291.8,41090.2,41291.8,1702458000,333745971.5426
1702461600000,41171.9,41288,41106,41249.5,1702461600,296460243.1426
1702465200000,41035.2,41252.6,40976.9,41171.9,1702465200,354524532.5524
1702468800000,41236.6,41295.4,41010.6,41035.3,1702468800,440775954.7412
1702472400000,41488.1,41520,41211.3,41236.6,1702472400,687004150.6202
1702476000000,41459.6,41517.7,41331,41488,1702476000,413936630.6682
1702479600000,41960,41979,41454,41459.6,1702479600,1431168447.7025
1702483200000,41894,42250,41735.6,41960,1702483200,1357044801.7466
1702486800000,42138.1,42154,41826.5,41893.9,1702486800,589022396.0128
1702490400000,42149.3,42220,42000.6,42138.1,1702490400,433732743.7314
1702494000000,42746.8,42921.9,42149.3,42149.4,1702494000,1956973066.3842
1702497600000,42880.1,42898.2,42580,42746.7,1702497600,791789986.2202
1702501200000,43000.6,43222,42718.8,42880.1,1702501200,1015557177.0738
1702504800000,42987.9,43517.6,42952.3,43000.7,1702504800,1366935736.0402
1702508400000,42875,43053.7,42850,42987.9,1702508400,546248540.4628
1702512000000,42792.9,42950,42673.9,42875.3,1702512000,549619293.1168
1702515600000,42848,42863.7,42720.5,42792.9,1702515600,266299842.4306
1702519200000,42775,42871.9,42670.5,42848,1702519200,331289594.904
1702522800000,42726.9,42815.4,42674.5,42775,1702522800,209911844.0218
1702526400000,42713.4,42799.5,42682.1,42726.8,1702526400,215963258.8756
1702530000000,42817.8,42828.5,42705.6,42713.5,1702530000,198193984.9784
1702533600000,42911.2,43126.2,42777.6,42817.8,1702533600,664952017.5475
1702537200000,42910.1,42950,42761.2,42911.3,1702537200,290511398.4524
1702540800000,42766.9,43022,42765.5,42910.2,1702540800,363754329.1144
1702544400000,42898,42938.3,42684.4,42767,1702544400,344121496.6783
1702548000000,42967.7,43032.6,42789,42897.9,1702548000,320676920.445
1702551600000,43269.9,43336.7,42894,42967.6,1702551600,822532138.6412
1702555200000,43100.1,43379.3,43045,43269.9,1702555200,572782145.9332
1702558800000,42564.7,43110.5,41140,43100.2,1702558800,3597251411.0438
1702562400000,42664.9,42791.4,42352.8,42564.8,1702562400,1167505758.7987
1702566000000,42454.1,42708.8,42216.4,42664.9,1702566000,814667715.2633
1702569600000,42598,42698,42454.1,42454.1,1702569600,621643425.2493
1702573200000,43216.3,43450.1,42574,42598,1702573200,1847442967.2394
1702576800000,42867.3,43222.3,42846.3,43216.4,1702576800,769353400.6086
1702580400000,43105,43132,42813.3,42867.2,1702580400,398677720.5209
1702584000000,42928.1,43119.6,42851.3,43105,1702584000,371032244.3332
1702587600000,42985.7,43033.2,42886.9,42928,1702587600,192402435.6237
1702591200000,43077.3,43129.8,42924.3,42985.7,1702591200,206213366.4328
1702594800000,43032.4,43193.9,42940.9,43077.4,1702594800,319886148.5403
1702598400000,42902.1,43098,42873.6,43032.3,1702598400,307718740.1008
1702602000000,42995.4,43062,42896.3,42902.1,1702602000,197480723.8767
1702605600000,42898.7,43027.2,42828.4,42995.4,1702605600,255380797.2176
1702609200000,42813.5,42908.6,42410.5,42898.8,1702609200,712202304.973
1702612800000,42827.4,42831.6,42716,42813.5,1702612800,233319495.8691
1702616400000,42609.7,42905.1,42570.7,42827.7,1702616400,437473645.052
1702620000000,42583.9,42659.6,42518.7,42609.6,1702620000,281262202.5532
1702623600000,42724.8,42726,42565.3,42584,1702623600,270616739.5321
1702627200000,42882.8,42890,42645.9,42724.8,1702627200,487604270.0808
1702630800000,42859.8,43054,42817.4,42882.8,1702630800,449406635.2648
1702634400000,42867,42920,42759.6,42859.8,1702634400,263724878.1019
1702638000000,42800,42881.7,42715.1,42867,1702638000,239667124.898
1702641600000,42631.2,42809.6,42625,42800,1702641600,356335326.1551
1702645200000,42311.4,42641.7,42211.5,42631.1,1702645200,1075697963.9584
1702648800000,42202.8,42379.9,42020.4,42311.4,1702648800,853448090.4281
1702652400000,41930.3,42287.1,41668,42202.8,1702652400,1240097095.7993
1702656000000,41818.5,42122.7,41715,41930.4,1702656000,711408665.7281
1702659600000,41874.4,42091.6,41792,41818.6,1702659600,555458089.9258
